variant_label,replicate_index,k10_total,frequency_rubric_mean,evidence_relevance_mean,hallucination,details,report_path,raw_grader_response
LLM_a_nemotron,34,39,2.7,1.1,FALSE,"The report overstates the frequency of several symptoms, notably tiredness and nervousness, with evidence that is largely unrelated to the specific K‑10 items. Only the first item's evidence is present but mixes multiple themes, resulting in weak relevance scores across the board. Many items lack any supporting excerpts, leading to low relevance. Frequency judgments also appear inflated, as the diary shows sporadic rather than pervasive symptoms.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132537.html,"{
  ""frequency_rubric_per_item"": [3,4,2,2,4,2,2,2,2,4],
  ""frequency_rubric_mean"": 2.70,
  ""evidence_relevance_per_item"": [2,1,1,1,1,1,1,1,1,1],
  ""evidence_relevance_mean"": 1.10,
  ""hallucination"": false,
  ""details"": ""The report overstates the frequency of several symptoms, notably tiredness and nervousness, with evidence that is largely unrelated to the specific K‑10 items. Only the first item's evidence is present but mixes multiple themes, resulting in weak relevance scores across the board. Many items lack any supporting excerpts, leading to low relevance. Frequency judgments also appear inflated, as the diary shows sporadic rather than pervasive symptoms.""
}"
LLM_a_nemotron,35,42,1.8,1,TRUE,"The summary misquotes diary content, misaligns evidence with each K‑10 item, and inflates distress scores. Frequency ratings lack corpus support, and most evidence is irrelevant. The report most likely fabricated key details and overestimates symptom severity.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132551.html,"{""frequency_rubric_per_item"":[3,3,1,1,2,1,1,1,3,2],""frequency_rubric_mean"":1.80,""evidence_relevance_per_item"":[1,1,1,1,1,1,1,1,1,1],""evidence_relevance_mean"":1.00,""hallucination"":true,""details"":""The summary misquotes diary content, misaligns evidence with each K‑10 item, and inflates distress scores. Frequency ratings lack corpus support, and most evidence is irrelevant. The report most likely fabricated key details and overestimates symptom severity.""}"
LLM_a_nemotron,36,47,2.1,1.1,TRUE,"Report misattributes evidence, cites entries outside the 30‑day window, and largely lacks specific support for most items, making high K10 scores questionable. Strengths: it notes persistent anxieties, fatigue, and low mood across multiple entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132627.html,"{
  ""frequency_rubric_per_item"": [3,2,2,2,2,2,2,2,2,2],
  ""frequency_rubric_mean"": 2.10,
  ""evidence_relevance_per_item"": [2,1,1,1,1,1,1,1,1,1],
  ""evidence_relevance_mean"": 1.10,
  ""hallucination"": true,
  ""details"": ""Report misattributes evidence, cites entries outside the 30‑day window, and largely lacks specific support for most items, making high K10 scores questionable. Strengths: it notes persistent anxieties, fatigue, and low mood across multiple entries.""
}"
LLM_a_nemotron,37,42,3.6,3.9,TRUE,"The report captures frequent nervousness and restlessness but largely misinterprets fatigue, hopelessness, and worthlessness. Evidence relevance is uneven, with several items poorly supported. The stated date ranges conflict with the journal, indicating hallucination. Strength: systematic itemization and focus on anxiety themes.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132703.html,"{""frequency_rubric_per_item"":[2,5,5,3,4,3,4,2,4,4],""frequency_rubric_mean"":3.60,""evidence_relevance_per_item"":[2,5,5,3,4,4,5,2,5,4],""evidence_relevance_mean"":3.90,""hallucination"":true,""details"":""The report captures frequent nervousness and restlessness but largely misinterprets fatigue, hopelessness, and worthlessness. Evidence relevance is uneven, with several items poorly supported. The stated date ranges conflict with the journal, indicating hallucination. Strength: systematic itemization and focus on anxiety themes.""}"
LLM_a_nemotron,38,46,2.7,1,TRUE,"Report offers little real evidence, misrepresents item frequencies, and reports a K10 score not supported by journal, indicating fabrication.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132745.html,"{""frequency_rubric_per_item"":[3,5,1,1,2,3,4,3,3,2],""frequency_rubric_mean"":2.70,""evidence_relevance_per_item"":[1,1,1,1,1,1,1,1,1,1],""evidence_relevance_mean"":1.00,""hallucination"":true,""details"":""Report offers little real evidence, misrepresents item frequencies, and reports a K10 score not supported by journal, indicating fabrication.""}"
LLM_a_nemotron,39,39,2.6,4.3,TRUE,"The report shows frequent nervousness and restlessness across entries, with some depressive notes. Evidence largely matches each K10 theme, but low scores for tiredness and hopelessness reflect sparse mentions. The total score of 39 seems inflated, suggesting a hallucination in the aggregate calculation.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132811.html,"{
  ""frequency_rubric_per_item"": [1,5,4,2,3,3,2,2,2,2],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [1,5,5,5,5,5,5,2,5,5],
  ""evidence_relevance_mean"": 4.30,
  ""hallucination"": true,
  ""details"": ""The report shows frequent nervousness and restlessness across entries, with some depressive notes. Evidence largely matches each K10 theme, but low scores for tiredness and hopelessness reflect sparse mentions. The total score of 39 seems inflated, suggesting a hallucination in the aggregate calculation.""
}"
LLM_a_nemotron,40,41,2.1,1.4,FALSE,"The diary shows frequent anxiety, chronic fatigue, and slight depressive mood. Restlessness and feeling tasks are exhausting recur often. Evidence for most items is scant, yielding an inflated overall score despite limited support.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132846.html,"{""frequency_rubric_per_item"":[3,5,1,1,1,1,4,1,3,1],""frequency_rubric_mean"":2.00,""evidence_relevance_per_item"":[5,1,1,1,1,1,1,1,1,1],""evidence_relevance_mean"":1.30,""hallucination"":false,""details"":""The diary shows frequent anxiety, chronic fatigue, and slight depressive mood. Restlessness and feeling tasks are exhausting recur often. Evidence for most items is scant, yielding an inflated overall score despite limited support.""}"
LLM_a_nemotron,41,37,3,3.7,TRUE,"The report inflates the representativeness of many symptoms and provides largely generic evidence. It incorrectly states that no themes emerged, contradicting the diary’s clear anxiety and depressive markers, and misaligns several item scores with their actual frequency.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132907.html,"{
  ""frequency_rubric_per_item"": [2,4,3,2,4,3,3,2,3,4],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [2,4,4,3,4,4,4,4,4,4],
  ""evidence_relevance_mean"": 3.50,
  ""hallucination"": true,
  ""details"": ""The report inflates the representativeness of many symptoms and provides largely generic evidence. It incorrectly states that no themes emerged, contradicting the diary’s clear anxiety and depressive markers, and misaligns several item scores with their actual frequency.""
}"
LLM_a_nemotron,42,39,3.2,2.1,FALSE,"Sparse evidence for most items and uneven frequency support; overall high distress indicated by multiple entries, but the report lacks detailed justification.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_132936.html,"{
  ""frequency_rubric_per_item"": [2,4,4,3,3,3,3,3,4,3],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [3,2,2,2,2,2,2,2,2,2],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""Sparse evidence for most items and uneven frequency support; overall high distress indicated by multiple entries, but the report lacks detailed justification.""
}"
LLM_a_nemotron,43,43,2.2,2.6,TRUE,"The report over‑attributes severe distress, misaligning many items with the diary’s actual content. Anxiety and hyper‑vigilance recur frequently, but fatigue, hopelessness, and worthlessness themes are sparsely mentioned and often misidentified. While the report’s vivid details highlight coping moments, it inconsistently matches evidence to each K‑10 item, reducing its credibility. Strengths include clear daily narrative and consistent identification of stressors. Overall, the summary needs tighter evidentiary links to avoid over‑or misrepresenting the user’s experience.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133003.html,"{
  ""frequency_rubric_per_item"": [1,5,3,1,3,1,1,3,3,1],
  ""frequency_rubric_mean"": 2.20,
  ""evidence_relevance_per_item"": [1,5,5,1,5,1,1,3,3,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": true,
  ""details"": ""The report over‑attributes severe distress, misaligning many items with the diary’s actual content. Anxiety and hyper‑vigilance recur frequently, but fatigue, hopelessness, and worthlessness themes are sparsely mentioned and often misidentified. While the report’s vivid details highlight coping moments, it inconsistently matches evidence to each K‑10 item, reducing its credibility. Strengths include clear daily narrative and consistent identification of stressors. Overall, the summary needs tighter evidentiary links to avoid over‑or misrepresenting the user’s experience.""
}"
LLM_a_nemotron,44,43,3.8,3.2,FALSE,"The report captures many recurring themes (e.g., tiredness, anxiety) but misaligns evidence for items 2, 5, 6, and 10, reducing clarity. Frequency ratings are generally justified by breadth of diary mentions, though some items show only sporadic evidence.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133029.html,"{
  ""frequency_rubric_per_item"": [5,4,4,4,3,2,5,4,4,3],
  ""frequency_rubric_mean"": 3.80,
  ""evidence_relevance_per_item"": [5,2,5,4,1,1,4,4,5,1],
  ""evidence_relevance_mean"": 3.10,
  ""hallucination"": false,
  ""details"": ""The report captures many recurring themes (e.g., tiredness, anxiety) but misaligns evidence for items 2, 5, 6, and 10, reducing clarity. Frequency ratings are generally justified by breadth of diary mentions, though some items show only sporadic evidence.""
}"
LLM_a_nemotron,45,49,5,1,FALSE,"The report assigns uniformly high K‑10 scores but offers no item‑level evidence, resulting in low relevance ratings.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133057.html,"{
  ""frequency_rubric_per_item"": [5,5,5,5,5,5,5,5,5,5],
  ""frequency_rubric_mean"": 5.00,
  ""evidence_relevance_per_item"": [1,1,1,1,1,1,1,1,1,1],
  ""evidence_relevance_mean"": 1.00,
  ""hallucination"": false,
  ""details"": ""The report assigns uniformly high K‑10 scores but offers no item‑level evidence, resulting in low relevance ratings.""
}"
LLM_a_nemotron,46,41,1.6,1.6,TRUE,"The report gives strong evidence for items 1 and 2 but none for the remaining eight, yielding very low frequency and evidence scores across them. Overall, the summary seems to extrapolate a high total score without adequate support for most items, indicating potential hallucination.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133122.html,"{
  ""frequency_rubric_per_item"": [4, 4, 1, 1, 1, 1, 1, 1, 1, 1],
  ""frequency_rubric_mean"": 1.60,
  ""evidence_relevance_per_item"": [4, 4, 1, 1, 1, 1, 1, 1, 1, 1],
  ""evidence_relevance_mean"": 1.60,
  ""hallucination"": true,
  ""details"": ""The report gives strong evidence for items 1 and 2 but none for the remaining eight, yielding very low frequency and evidence scores across them. Overall, the summary seems to extrapolate a high total score without adequate support for most items, indicating potential hallucination.""
}"
LLM_a_nemotron,47,34,2.2,4,FALSE,"Reports high anxiety, rumination, and intermittent depression, but evidence appears consistently limited to a few entries; thus frequency ratings are modest. The brief evidence snippets are relevant but sparse, reflecting the need for richer quoting. No fabricated facts were detected, but the summarization underrepresents the overall mood excursions documented in the diary.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133157.html,"{""frequency_rubric_per_item"":[3,4,1,1,3,2,2,1,2,3],""frequency_rubric_mean"":2.20,""evidence_relevance_per_item"":[4,4,4,4,4,4,4,4,4,4],""evidence_relevance_mean"":4.00,""hallucination"":false,""details"":""Reports high anxiety, rumination, and intermittent depression, but evidence appears consistently limited to a few entries; thus frequency ratings are modest. The brief evidence snippets are relevant but sparse, reflecting the need for richer quoting. No fabricated facts were detected, but the summarization underrepresents the overall mood excursions documented in the diary.""}"
LLM_a_nemotron,48,35,2.7,2.5,FALSE,"The report largely reflects factual diary excerpts but mismatches evidence across items, limiting relevance for several items. Frequency judgments show moderate recurrence for most symptoms, with anxiety and restlessness scored higher. Evidence relevance is strong for tiredness, nervousness, and restlessness, but weak for items about deprivation or effort, indicating systematic mapping errors. No hallucinations are present.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133230.html,"{
  ""frequency_rubric_per_item"": [3,4,2,3,4,2,2,2,2,3],
  ""frequency_rubric_mean"": 2.70,
  ""evidence_relevance_per_item"": [4,4,3,3,4,1,1,1,1,3],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""The report largely reflects factual diary excerpts but mismatches evidence across items, limiting relevance for several items. Frequency judgments show moderate recurrence for most symptoms, with anxiety and restlessness scored higher. Evidence relevance is strong for tiredness, nervousness, and restlessness, but weak for items about deprivation or effort, indicating systematic mapping errors. No hallucinations are present.""
}"
LLM_a_nemotron,49,34,3,2,FALSE,"The report indicates frequent anxiety and restlessness, with moderate depressive and hopeless symptoms across entries, but evidence excerpts are missing, limiting confidence in item‑specific conclusions.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133307.html,"{
  ""frequency_rubric_per_item"": [3,4,3,2,4,2,3,2,3,4],
  ""frequency_rubric_mean"": 3.00,
  ""evidence_relevance_per_item"": [2,2,2,2,2,2,2,2,2,2],
  ""evidence_relevance_mean"": 2.00,
  ""hallucination"": false,
  ""details"": ""The report indicates frequent anxiety and restlessness, with moderate depressive and hopeless symptoms across entries, but evidence excerpts are missing, limiting confidence in item‑specific conclusions.""
}"
LLM_b_gpt-oss,0,25,1.9,2.6,FALSE,"The report’s sparse evidence gives strong relevance to fatigue, nervousness, effort, and depression items, while restlessness, hopelessness, and worthlessness items lack support, likely due to limited sampling. Frequency scores align with the limited recurrence noted, but the overall estimate may misrepresent distress because of uneven diary entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133334.html,"{
  ""frequency_rubric_per_item"": [4,3,1,1,1,1,3,1,3,1],
  ""frequency_rubric_mean"": 1.80,
  ""evidence_relevance_per_item"": [5,5,1,1,1,1,5,1,5,1],
  ""evidence_relevance_mean"": 2.60,
  ""hallucination"": false,
  ""details"": ""The report’s sparse evidence gives strong relevance to fatigue, nervousness, effort, and depression items, while restlessness, hopelessness, and worthlessness items lack support, likely due to limited sampling. Frequency scores align with the limited recurrence noted, but the overall estimate may misrepresent distress because of uneven diary entries.""
}"
LLM_b_gpt-oss,1,35,3.1,4.2,FALSE,"Evidence largely matches the diary, providing solid backing for most items. However, the ""worthless"" item lacks supporting quotes, and the frequency estimates for mild symptoms may be somewhat inflated by single entries.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133415.html,"{
  ""frequency_rubric_per_item"": [4,4,2,4,3,4,4,1,4,1],
  ""frequency_rubric_mean"": 3.10,
  ""evidence_relevance_per_item"": [5,5,4,5,3,5,5,1,5,4],
  ""evidence_relevance_mean"": 4.20,
  ""hallucination"": false,
  ""details"": ""Evidence largely matches the diary, providing solid backing for most items. However, the \""worthless\"" item lacks supporting quotes, and the frequency estimates for mild symptoms may be somewhat inflated by single entries.""
}"
LLM_b_gpt-oss,2,31,2.7,3.1,TRUE,"Report misaligns items and facts, lacks explicit scores, and includes unsupported total; evidence matches some items but many are off‑topic or missing.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133505.html,"{
  ""frequency_rubric_per_item"": [3,4,4,2,3,2,2,1,3,3],
  ""frequency_rubric_mean"": 2.70,
  ""evidence_relevance_per_item"": [4,4,4,1,4,2,4,1,4,3],
  ""evidence_relevance_mean"": 3.10,
  ""hallucination"": true,
  ""details"": ""Report misaligns items and facts, lacks explicit scores, and includes unsupported total; evidence matches some items but many are off‑topic or missing.""
}"
LLM_b_gpt-oss,3,29,2.9,3.1,FALSE,"High-frequency anxiety and mild depressive themes are evident, with repeated reports of nervousness, tight chest, and hypervigilance. Restlessness appears via late‑night scrolling, signaling sleep disruption. Grounding practices and gratitude entries increase over time, offering resilience. Strengths: consistent reflective journaling and emerging coping strategies.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133608.html,"{
  ""frequency_rubric_per_item"": [3,4,2,1,3,4,4,1,4,3],
  ""frequency_rubric_mean"": 2.90,
  ""evidence_relevance_per_item"": [4,4,1,1,4,4,4,1,4,4],
  ""evidence_relevance_mean"": 3.10,
  ""hallucination"": false,
  ""details"": ""High-frequency anxiety and mild depressive themes are evident, with repeated reports of nervousness, tight chest, and hypervigilance. Restlessness appears via late‑night scrolling, signaling sleep disruption. Grounding practices and gratitude entries increase over time, offering resilience. Strengths: consistent reflective journaling and emerging coping strategies.""
}"
LLM_b_gpt-oss,4,32,2.6,4.3,FALSE,"The check‑in shows most symptoms recur across several days, giving the report a solid evidence base. Curiously, no support was found for the extreme nervousness item and evidence for hopelessness appeared weaker. No clear hallucinations, but the empty evidence for item 3 highlights a gap. Overall the report reliably captures the diary’s tone across most K‑10 items, though a few items could benefit from tighter wording.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133647.html,"{
  ""frequency_rubric_per_item"": [3,4,1,3,2,3,3,1,4,2],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [5,5,1,2,5,5,5,5,5,5],
  ""evidence_relevance_mean"": 4.30,
  ""hallucination"": false,
  ""details"": ""The check‑in shows most symptoms recur across several days, giving the report a solid evidence base. Curiously, no support was found for the extreme nervousness item and evidence for hopelessness appeared weaker. No clear hallucinations, but the empty evidence for item 3 highlights a gap. Overall the report reliably captures the diary’s tone across most K‑10 items, though a few items could benefit from tighter wording.""
}"
LLM_b_gpt-oss,5,29,3,2.8,TRUE,"The report misstates that no themes arise, yet diary evidence shows recurring fatigue, anxiety, and depression. Item scores and evidence relevance are inconsistently supported.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133733.html,"{
  ""frequency_rubric_per_item"": [5,5,2,1,1,5,4,1,5,1],
  ""frequency_rubric_mean"": 2.90,
  ""evidence_relevance_per_item"": [4,4,1,1,1,4,4,1,4,4],
  ""evidence_relevance_mean"": 2.80,
  ""hallucination"": true,
  ""details"": ""The report misstates that no themes arise, yet diary evidence shows recurring fatigue, anxiety, and depression. Item scores and evidence relevance are inconsistently supported.""
}"
LLM_b_gpt-oss,6,34,3.6,4.6,FALSE,"The report accurately captures most symptoms with appropriate evidence, but omits evidence for the worthless item and duplicates the depressed evidence. Overall, theme frequencies align well with the diary.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133835.html,"{
  ""frequency_rubric_per_item"": [4,4,4,3,4,4,4,2,4,3],
  ""frequency_rubric_mean"": 3.60,
  ""evidence_relevance_per_item"": [5,5,5,5,5,5,5,1,5,5],
  ""evidence_relevance_mean"": 4.60,
  ""hallucination"": false,
  ""details"": ""The report accurately captures most symptoms with appropriate evidence, but omits evidence for the worthless item and duplicates the depressed evidence. Overall, theme frequencies align well with the diary.""
}"
LLM_b_gpt-oss,7,27,2.1,2.5,FALSE,"The review found few frequencies for items 3,4,5,8,10, with most symptoms occurring moderately (items 2,6,9) and a few low frequency (items 1,7). Evidence matches the journal for the activities that were scored. Overall the report is grounded in the diary but over‑extends some interpretive details that could exceed the direct evidence.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_133953.html,"{
  ""frequency_rubric_per_item"": [2,4,1,1,1,4,2,1,4,1],
  ""frequency_rubric_mean"": 2.10,
  ""evidence_relevance_per_item"": [4,4,1,1,1,4,4,1,4,1],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": false,
  ""details"": ""The review found few frequencies for items 3,4,5,8,10, with most symptoms occurring moderately (items 2,6,9) and a few low frequency (items 1,7). Evidence matches the journal for the activities that were scored. Overall the report is grounded in the diary but over‑extends some interpretive details that could exceed the direct evidence.""
}"
LLM_b_gpt-oss,8,33,3.6,4.1,TRUE,"The diary shows frequent anxiety, restlessness, and depressive mood across many entries, with intermittent low‑frequency reports of hopelessness or worthlessness. Evidence for most items is directly relevant, though the report may include some unsupported statements (e.g., fatigue after therapy). Overall, restlessness and depression appear most pervasive, with anxiety often chronic, whereas hopelessness and worthlessness are scarcely mentioned.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134121.html,"{
  ""frequency_rubric_per_item"": [2, 4, 4, 1, 5, 5, 4, 1, 5, 5],
  ""frequency_rubric_mean"": 3.60,
  ""evidence_relevance_per_item"": [4, 5, 5, 1, 5, 5, 5, 1, 5, 5],
  ""evidence_relevance_mean"": 4.10,
  ""hallucination"": true,
  ""details"": ""The diary shows frequent anxiety, restlessness, and depressive mood across many entries, with intermittent low‑frequency reports of hopelessness or worthlessness. Evidence for most items is directly relevant, though the report may include some unsupported statements (e.g., fatigue after therapy). Overall, restlessness and depression appear most pervasive, with anxiety often chronic, whereas hopelessness and worthlessness are scarcely mentioned.""
}"
LLM_b_gpt-oss,9,27,2.6,2.1,FALSE,"The journal shows frequent anticipatory anxiety, moderate fatigue, and occasional depressive thoughts. Restlessness appears but is less prominent. Evidence covers the core symptoms; some items lack explicit support. Overall, the diary captures a consistent pattern of anxious anticipation and low energy with scattered depressive content.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134209.html,"{""frequency_rubric_per_item"":[3,4,3,2,3,2,2,1,4,2],""frequency_rubric_mean"":2.6,""evidence_relevance_per_item"":[4,4,1,1,3,1,1,1,4,1],""evidence_relevance_mean"":2.1,""hallucination"":false,""details"":""The journal shows frequent anticipatory anxiety, moderate fatigue, and occasional depressive thoughts. Restlessness appears but is less prominent. Evidence covers the core symptoms; some items lack explicit support. Overall, the diary captures a consistent pattern of anxious anticipation and low energy with scattered depressive content.""}"
LLM_b_gpt-oss,10,27,2.5,2.3,FALSE,"Evidence is largely aligned with diary language, but many items have missing or minimal support, leading to modest frequency and relevance scores.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134254.html,"{
  ""frequency_rubric_per_item"": [3,4,1,1,2,4,3,1,4,2],
  ""frequency_rubric_mean"": 2.5,
  ""evidence_relevance_per_item"": [2,5,1,1,1,5,1,1,5,1],
  ""evidence_relevance_mean"": 2.2,
  ""hallucination"": false,
  ""details"": ""Evidence is largely aligned with diary language, but many items have missing or minimal support, leading to modest frequency and relevance scores.""
}"
LLM_b_gpt-oss,11,26,2.1,2.2,FALSE,"Report captures key anxiety, tiredness, and low mood patterns, though evidence is sparse for perseveration items. Frequency ratings may understate nervousness; many items lack direct or relevant proof, especially hopeless, restless and worthless.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134326.html,"{
  ""frequency_rubric_per_item"": [3,4,4,1,1,2,2,1,2,1],
  ""frequency_rubric_mean"": 2.10,
  ""evidence_relevance_per_item"": [4,4,1,1,1,1,4,1,4,1],
  ""evidence_relevance_mean"": 2.20,
  ""hallucination"": false,
  ""details"": ""Report captures key anxiety, tiredness, and low mood patterns, though evidence is sparse for perseveration items. Frequency ratings may understate nervousness; many items lack direct or relevant proof, especially hopeless, restless and worthless.""
}"
LLM_b_gpt-oss,12,31,2,3,FALSE,"The report lacks explicit scores and provides minimal evidence for half the items, reducing reliability. Evidence lines present are relevant, but overall spending is limited, and the global distress estimate is plausible yet not strongly supported.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134432.html,"{
  ""frequency_rubric_per_item"": [3,3,1,1,3,1,3,1,3,1],
  ""frequency_rubric_mean"": 2.00,
  ""evidence_relevance_per_item"": [5,5,1,1,5,1,5,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The report lacks explicit scores and provides minimal evidence for half the items, reducing reliability. Evidence lines present are relevant, but overall spending is limited, and the global distress estimate is plausible yet not strongly supported.""
}"
LLM_b_gpt-oss,13,30,3.3,2.4,FALSE,"The diary shows frequent anxiety, depression, fatigue, and restlessness, often linked to hypervigilance and grounding practices. Entries describe hopelessness and effort repeatedly, but feelings of worthlessness appear sparse. Overall distress is high, reflected in multiple daily mentions of unease and low energy, yet the evidence provided remains generally aligned with the journal content.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134525.html,"{""frequency_rubric_per_item"":[3,4,3,2,4,4,4,1,4,4],""frequency_rubric_mean"":3.30,""evidence_relevance_per_item"":[3,3,1,1,3,3,3,1,3,3],""evidence_relevance_mean"":2.40,""hallucination"":false,""details"":""The diary shows frequent anxiety, depression, fatigue, and restlessness, often linked to hypervigilance and grounding practices. Entries describe hopelessness and effort repeatedly, but feelings of worthlessness appear sparse. Overall distress is high, reflected in multiple daily mentions of unease and low energy, yet the evidence provided remains generally aligned with the journal content.""}"
LLM_b_gpt-oss,14,28,2.9,3,FALSE,"The report lists scores for all K‑10 items but only provides evidence for a handful, limiting its interpretability. Frequency judgments align with several recurring themes, yet the lack of evidence for many items suggests incomplete assessment.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134610.html,"{
  ""frequency_rubric_per_item"": [3,4,2,1,4,4,2,1,4,4],
  ""frequency_rubric_mean"": 2.90,
  ""evidence_relevance_per_item"": [5,5,1,1,5,5,1,1,5,1],
  ""evidence_relevance_mean"": 3.00,
  ""hallucination"": false,
  ""details"": ""The report lists scores for all K‑10 items but only provides evidence for a handful, limiting its interpretability. Frequency judgments align with several recurring themes, yet the lack of evidence for many items suggests incomplete assessment.""
}"
LLM_b_gpt-oss,15,29,3.2,3.3,TRUE,"Most diary entries show moderate anxiety/fatigue and some restlessness, but evidence for hopelessness and worthlessness is scant. The report claims an incorrect entry count and date range, indicating fabrication.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134711.html,"{
  ""frequency_rubric_per_item"": [4,5,4,2,3,3,3,1,4,3],
  ""frequency_rubric_mean"": 3.20,
  ""evidence_relevance_per_item"": [4,4,4,1,3,4,4,1,4,4],
  ""evidence_relevance_mean"": 3.30,
  ""hallucination"": true,
  ""details"": ""Most diary entries show moderate anxiety/fatigue and some restlessness, but evidence for hopelessness and worthlessness is scant. The report claims an incorrect entry count and date range, indicating fabrication.""
}"
LLM_b_gpt-oss,16,28,2.6,2.5,TRUE,"The report captures strong anxiety and depressive patterns but mislabels some items, frequently omitting evidence and underreporting the occurrence of certain feelings. It counts too few journal entries and provides minimal support for many scores, reducing accuracy.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134809.html,"{""frequency_rubric_per_item"":[3,5,1,1,2,4,3,1,4,2],""frequency_rubric_mean"":2.40,""evidence_relevance_per_item"":[5,5,1,1,1,2,4,1,4,1],""evidence_relevance_mean"":2.40,""hallucination"":true,""details"":""The report captures strong anxiety and depressive patterns but mislabels some items, frequently omitting evidence and underreporting the occurrence of certain feelings. It counts too few journal entries and provides minimal support for many scores, reducing accuracy.""}"
LLM_b_gpt-oss,17,28,3.1,3.3,FALSE,"The report aligns higher K10 scores for fatigue, anxiety, and depressive symptoms with recurring diary themes, but omits evidence for restlessness and worthlessness items. Frequency judgments are largely consistent with journal breadth, though some items lack supportive data.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134847.html,"{
  ""frequency_rubric_per_item"": [4,4,4,2,2,2,3,4,4,2],
  ""frequency_rubric_mean"": 3.10,
  ""evidence_relevance_per_item"": [5,5,5,1,1,1,4,5,5,1],
  ""evidence_relevance_mean"": 3.30,
  ""hallucination"": false,
  ""details"": ""The report aligns higher K10 scores for fatigue, anxiety, and depressive symptoms with recurring diary themes, but omits evidence for restlessness and worthlessness items. Frequency judgments are largely consistent with journal breadth, though some items lack supportive data.""
}"
LLM_b_gpt-oss,18,30,2.6,2.5,TRUE,"The report frequently reuses a single phrase for multiple K‑10 items and lacks supporting evidence for several items, limiting the frequency and specificity of the assessments.",/Users/jan-hsuanchu/dsai/JournalAnalyzer/reports/journal_report_20260412_134938.html,"{
  ""frequency_rubric_per_item"": [3,3,2,2,2,3,3,2,3,3],
  ""frequency_rubric_mean"": 2.60,
  ""evidence_relevance_per_item"": [4,4,1,1,2,3,4,1,3,2],
  ""evidence_relevance_mean"": 2.50,
  ""hallucination"": true,
  ""details"": ""The report frequently reuses a single phrase for multiple K‑10 items and lacks supporting evidence for several items, limiting the frequency and specificity of the assessments.""
}"
